Gc34,MRS0394,0.000348144534439
Gc34,MRS0329,0.000181346704787
Gc34,UG80080,0.000414158193933
Gc34,MRS0717,0.00690158695783
Gc34,UG60693,0.00101459985895
Gc34,K126,1.18849151276e-05
Gc34,MRS0664,0.000138723343597
Gc34,UG70492,0.00958924641217
Gc34,UG70723,0.000620664148283
Gc34,UG70451,0.000174407817731
Gc34,YA31,7.52327824382e-08
Gc34,MRS0497,9.78633729445e-05
Gc34,UG50538,0.000417368890819
Gc34,UG60086,0.00109700932559
Gc34,UG80592,0.000356059808479
Gc34,BK1038,0.0064071601325
Gc34,BK318,0.000212983480874
Gc34,IR21,1.72185764987e-06
Gc34,UG70195,0.000244398981308
Gc34,UG80043,0.000219880946247
Gc34,UG60610,0.000345939725718
Gc34,MRS0138,9.53993118191e-05
Gc34,UG10174,0.00146967614611
Gc34,UG50593,0.000109008185292
Gc34,BK401,2.93104537641e-08
Gc34,MUG6,2.84020915463e-07
Gc34,UG60501,0.000157922561225
Gc34,UG30644,0.000995743512614
Gc34,UG80484,0.000772062194613
Gc34,BK1042,4.16889817473e-06
Gc34,UG10142,0.0006619385623
Gc34,UG60455,0.000306780220557
Gc34,T1097,7.79493956274e-07
Gc34,UG10234,0.00465338709409
Gc34,UG70398,0.0072239131351
Gc34,MRS0546,5.57809330629e-08
Gc34,BK575,0.000254023395156
Gc34,UG50841,8.55568410521e-05
Gc34,UG80555,0.000253247523316
Gc34,BK615,8.57581403652e-05
Gc34,BK25,0.00198963087828
Gc34,BK582,8.42765279223e-05
Gc34,UG70274,0.00444800273962
Gc34,BK629,8.62110662828e-05
Gc34,BK637,0.00013320836413
Gc34,UG70203,0.00271744255919
Gc34,UG50569,0.000222230714542
Gc34,BK26,0.000173663717858
Gc34,UG50747,0.000443866707881
Gc34,MRS0506,0.000235574686211
Gc34,MRS0014,1.21644519877e-06
Gc34,MRS0304,3.00858776112e-06
Gc34,BK728,0.000213120100609
Gc34,MUG4,8.36096213596e-05
Gc34,MRS0622,2.66335858783e-05
Gc34,UG50349,0.000440693397145
Gc34,UG10640,0.000578326020131
Gc34,UG70363,0.000229798583021
Gc34,UG10379,2.84574735147e-06
Gc34,UG80200,1.26662255499e-05
Gc34,T229,6.06520142017e-07
Gc34,MRS0133,3.20921472037e-07
Gc34,IR8,3.7124133473e-08
Gc34,WOS1,1.09724518611e-05
Gc34,MRS0279,0.00674425701881
Gc34,MRS0616,1.38583907984e-05
Gc34,UG70349,0.000153964209874
Gc34,UG30737,0.000346237632954
Gc34,UG60834,0.00293546773273
Gc34,BK799,0.000130228382123
Gc34,UG50692,0.000346732236973
Gc34,UG60201,0.000251166099077
Gc34,UG80394,0.0003466761232
Gc34,BK820,4.18398650003e-05
Gc34,UG10205,1.16842634275e-05
Gc34,BK516,8.40549511341e-05
Gc34,MRS0169,0.000254701109724
Gc34,MRS0089,0.00010049984269
Gc34,MRS0652,3.75986022098e-06
Gc34,UG70160,0.000223952189387
Gc34,UG10606,0.00149810651473
Gc34,UG70088,1.26138750284e-05
Gc34,BK668,0.000221071494976
Gc34,UG10667,0.000318366157429
Gc34,BK488,9.17999666692e-05
Gc34,UG50691,0.00011424107288
Gc34,YA20,8.11359026369e-08
Gc34,UG70106,4.29479809697e-05
Gc34,MRS0635,0.00708571597627
Gc34,MRS0719,0.000122301630257
Gc34,MRS0042,0.00111499804565
Gc34,UG70066,0.00017901282068
Gc34,K127,8.35569337453e-08
Gc34,MRS0384,0.00685805063773
Gc34,MUG20,1.03378795698e-06
Gc34,UG10509,9.44909742448e-05
Gc34,UG80082,0.000133883590833
Gc34,BK911,0.000137039802033
Gc34,BK1417,5.52856156977e-06
Gc34,BK337,9.19134690862e-05
Gc34,WOS29,2.93162207412e-05
Gc34,MRS0135,8.92686507262e-06
Gc34,RN82,0.00129225416028
Gc34,UG50092,0.00240492569332
Gc34,UG80734,8.58638957306e-05
Gc34,MRS0696,1.22025259349e-05
Gc34,WOS8,3.51093679816e-05
Gc34,UG10350,0.000513088628656
Gc34,MRS0113,0.00109188218918
Gc34,UG10561,0.000780945809427
Gc34,UG80051,0.00159174513188
Gc34,UG70630,0.00021612750125
Gc34,IR9,0.00054694543013
Gc34,IR37,1.40701400399e-07
Gc34,UG80132,0.00157009965242
Gc34,UG60552,0.000119937494896
Gc34,BK1313,1.43042698649e-05
Gc34,UG30135,0.00180073127554
Gc34,MRS0540,0.000648428063632
Gc34,MRS0051,0.000209962400719
Gc34,UG50698,1.04696154173e-06
Gc34,MRS0092,8.69913299934e-05
Gc34,UG80806,0.0003709585392
Gc34,UG30661,0.000112277232004
Gc34,BK169,1.07215299913e-09
Gc34,IR5,0.00293596302872
Gc34,UG30800,0.000587257022304
Gc34,RN72,0.000100973758107
Gc34,UG30266,0.00264466935621
Gc34,UG60633,0.000116517430354
Gc34,MRS0393,0.00164409327954
Gc34,UG50521,5.41854175103e-07
Gc34,UG50097,0.000189257367772
Gc34,UG80621,0.00200296132288
Gc34,UG50013,1.19824191504e-05
Gc34,UG80238,0.00274116572803
Gc34,WOS12,8.89674644394e-05
Gc34,MRS0449,5.93434615225e-07
Gc34,UG60481,0.000182093228719
Gc34,UG30011,1.45133799869e-05
Gc34,MRS0338,0.000316809323131
Gc34,MRS0129,0.00209373425921
Gc34,BK513,0.000176724375695
Gc34,MRS0034,9.60561975837e-05
Gc34,WOS27,6.03803276797e-06
Gc34,BK1426,0.000145261887699
Gc34,MRS0180,2.74398084951e-08
Gc34,IR24,8.35510727505e-05
Gc34,BK914,0.000114520122497
Gc34,MRS0121,0.000179811147661
Gc34,BK473,7.94302742161e-08
Gc34,UG30285,0.000102128111971
Gc34,UG70418,3.20909748265e-05
Gc34,UG50646,0.000179984044619
Gc34,UG30632,0.000584749641908
Gc34,BK557,9.48264785977e-05
Gc34,UG60555,0.000799895630762
Gc34,UG60361,0.000648437424357
Gc34,BK1318,4.19697338393e-07
Gc34,UG10781,0.000563119304254
Gc34,UG80782,1.912372061e-05
Gc34,UG50824,0.000551651679355
Gc34,UG50598,5.21254377455e-05
Gc34,UG70118,0.000114376401647
Gc34,UG80801,9.21807496508e-05
Gc34,MRS0239,1.18827963691e-05
Gc34,YA29,1.18704469083e-08
Gc34,UG70389,0.00164486706518
Gc34,IR45,0.00283852586847
Gc34,MRS0595,0.000223136997011
Gc34,BK1329,7.04416793399e-06
Gc34,UG80359,0.00045664316817
Gc34,BK1423,1.68273478425e-05
Gc34,BK112,0.000223218525765
Gc34,MRS0715,0.000330716281853
Gc34,MRS0430,0.000114718695511
Gc34,BK876,0.0012959023933
Gc34,UG10602,2.66099479949e-06
Gc34,MRS0337,0.000506735465821
Gc34,MRS0301,0.000224498827643
Gc34,MRS0390,0.000302301277246
Gc34,K118,6.93901807221e-06
Gc34,MRS0027,3.71957769524e-07
Gc34,UG60332,0.000310412539335
Gc34,UG10432,0.000112704156387
Gc34,UG50011,9.32412705836e-06
Gc34,UG50488,0.000495376002951
Gc34,UG10575,0.0001172465849
Gc34,IR7,1.3952574708e-05
Gc34,UG10141,0.000635676079639
