8083,MUG24,3.59926639156e-07
8083,UG50465,9.13027405118e-07
8083,UG30499,5.58278603303e-08
8083,IR4,3.24052085562e-07
8083,UG80777,0.000163139120267
8083,IR31,0.000645992548029
8083,BK1318,4.33422301882e-06
8083,BK555,7.66992035774e-05
8083,BK1329,4.47569458917e-07
8083,BK884,6.87757909216e-08
8083,MUG23,0.0
8083,BK802,5.87402366726e-05
8083,WOS33,4.04958407022e-07
8083,MRS0318,0.000145494081187
8083,MRS0582,3.19065728079e-07
8083,WOS22,6.86675327322e-06
8083,UG50009,0.00190896371229
8083,MRS0427,0.000228195256041
8083,BK832,1.25038083818e-05
8083,K92,8.07270251089e-05
8083,UG70258,0.000227885646047
8083,UG60610,0.000134967038209
8083,MRS0421,0.000131938611354
8083,BK105,1.16903309132e-07
8083,MRS0612,0.000151449459238
8083,UG80152,8.46012620136e-05
8083,UG10040,0.0037741316145
8083,UG30629,1.02568204313e-05
8083,UG60139,0.00797305078749
8083,MRS0377,0.00422006688301
8083,UG80200,0.00305339592876
8083,UG70484,2.92615889584e-06
8083,MRS0488,9.4560471751e-06
8083,MRS0194,0.0007123669084
8083,MUG34,2.20690981574e-06
8083,UG80253,7.42510187352e-05
8083,UG60088,0.000131494058967
8083,UG10198,8.91237377282e-05
8083,MRS0093,0.000372578928738
8083,MRS0037,7.76368804905e-05
8083,UG10772,0.000520349222622
8083,BK1010,7.66433245801e-08
8083,BK891,7.13762279467e-05
8083,UG70503,0.000137350204181
8083,UG10141,0.000518429923765
8083,UG10666,0.00013141173079
8083,IR14,5.73224668532e-05
8083,BK637,7.46421111621e-07
8083,UG50037,0.000130830180266
8083,MRS0556,1.7216872994e-07
8083,UG10362,0.000132390329683
8083,MUG29,1.04686114932e-05
8083,IR36,0.00109831247877
8083,UG70715,0.000133816131363
8083,MRS0196,0.0494529053387
8083,UG50833,5.83870146495e-05
8083,UG10142,0.0134233069661
8083,UG50715,7.57608871895e-05
8083,MRS0686,9.17633700017e-05
8083,UG50826,6.21837387793e-05
8083,UG50013,2.38795596152e-05
8083,UG30775,7.1517233976e-05
8083,UG70350,0.00100143986906
8083,BK363,3.88712421544e-05
8083,UG10432,0.0102463310054
8083,UG60608,0.000695917553607
8083,BK863,0.000105936169476
8083,UG70568,7.25263783035e-05
8083,UG60773,0.000494180031675
8083,BK379,7.23530122159e-05
8083,BK408,0.00431077820698
8083,UG50784,0.000130390941361
8083,MRS0595,0.000131467896654
8083,BK400,0.000359175193056
8083,BK410,0.000317437761093
8083,MRS0660,4.0601500096e-05
8083,BK728,2.24724004598e-06
8083,BK1009,7.44021584931e-05
8083,UG10391,0.000505045069131
8083,UG30226,0.000128913226063
8083,UG70278,1.24116479868e-05
8083,MRS0065,1.7825234893e-05
8083,YA36,8.13491372556e-07
8083,YA20,8.13273727648e-07
8083,UG80148,6.15774231341e-05
8083,UG30674,6.00671688844e-05
8083,MRS0566,0.000131607430085
8083,UG10719,7.84150116713e-05
8083,MUG22,4.85419088573e-07
8083,UG10641,0.000196248180969
8083,MUG19,1.04309949564e-07
8083,MRS0440,1.44289551958e-07
8083,MRS0142,5.06175464413e-05
8083,BK820,5.66836362051e-05
8083,BK394,0.000172552534815
8083,BK1334,3.62118185192e-06
8083,UG10162,1.1384959209e-05
8083,BK575,1.54024882929e-06
8083,RN81,3.44643130063e-07
8083,MRS0247,5.61668959193e-08
8083,UG50229,7.30622882731e-05
8083,MRS0223,9.22302598591e-05
8083,UG10276,7.46776390678e-05
8083,WOS5,2.14712476886e-06
8083,UG10605,0.000134151265536
8083,UG30590,0.000502821422779
8083,MH19,0.000359974387863
8083,UG10176,1.18527622192e-06
8083,MRS0184,0.000547328783758
8083,UG80657,6.02389545488e-05
8083,MUG8,1.21121809567e-07
8083,UG30305,0.000438984455925
8083,MUG4,1.34800550206e-06
8083,UG60391,9.1507355092e-05
8083,UG10091,0.00013001819162
8083,UG80082,5.89758395587e-05
8083,MRS0135,0.00372843802726
8083,UG60481,0.000146432486021
8083,MRS0497,0.0122224482091
8083,UG30441,0.000489544277483
8083,MRS0676,0.00293496008049
8083,BK204,0.000132302342977
8083,UG50521,1.01695903334e-07
8083,MRS0294,7.25599504254e-05
8083,MRS0118,0.000466297072259
8083,UG70195,0.000163163406465
8083,BK765,1.39232521335e-06
8083,BK478,0.0
8083,UG80637,0.000163938392327
8083,UG50840,1.74462400914e-05
8083,BK169,3.55341586428e-09
8083,IR41,3.79273367814e-06
8083,UG70394,7.63564783884e-05
8083,UG30024,5.85141464585e-05
8083,BK653,9.95697865111e-05
8083,MUG10,1.4407245475e-06
8083,IR50,7.66001917996e-07
8083,UG70398,9.20637723909e-05
8083,MRS0208,0.000134426992489
8083,UG70471,0.000106565984609
8083,BK894,0.000172590998313
8083,UG60738,7.35066310949e-05
8083,RN86,0.000185706655902
8083,MRS0002,0.000143305228043
8083,UG80440,3.54617225034e-07
8083,UG30709,0.00057931259001
8083,MRS0541,0.00193563892175
8083,UG30830,2.54088338683e-08
8083,UG10561,0.00472234908884
8083,MRS0264,7.45930251705e-05
8083,MUG3,6.10447171658e-08
8083,UG50711,2.60364728128e-06
8083,UG80378,1.28578871839e-06
8083,BK469,7.68608885232e-05
8083,BK461,2.4804628258e-06
8083,BK570,2.84180884548e-05
8083,K126,0.00105970474171
8083,UG30361,1.01441413546e-06
8083,UG70389,0.000251967694348
8083,MRS0449,5.01274447452e-08
8083,UG70260,0.000142084785277
8083,BK358,1.1155631068e-06
8083,BK958,8.90870088188e-06
8083,UG80797,6.13763513107e-05
8083,BK387,3.87338879531e-08
8083,UG30804,0.000458637099227
8083,IR48,2.58258553307e-07
8083,BK868,1.58125313858e-05
8083,UG60681,0.000164927808106
8083,UG70504,6.14414861808e-05
8083,UG70416,1.69192135817e-05
8083,BK1202,0.0261432308482
8083,BK643,3.41554626733e-06
8083,IR6,1.69363049228e-06
8083,IR33,0.00644877360831
8083,MRS0191,0.00428292553615
8083,BK557,2.61343236588e-06
8083,MRS0442,1.57502675576e-05
8083,UG80490,0.000869222179125
8083,UG60326,7.2929847368e-05
8083,MRS0654,0.000565109308269
8083,BK520,0.000128152667411
8083,UG30700,0.000457838380313
8083,UG80435,0.00929207966481
8083,WOS6,0.00474265376302
8083,YA19,1.57690265179e-06
8083,WOS15,3.74421817824e-07
8083,WOS20,1.31001506517e-08
8083,BK583,7.48347321986e-05
