V2,UG70024,0.000668690571571
V2,BK78,2.20953058321e-06
V2,MRS0587,0.0012481954158
V2,UG10213,0.000622845330195
V2,UG30511,8.93163684707e-05
V2,BK607,8.92132668624e-05
V2,MRS0042,0.000538735966727
V2,UG80610,0.000376239208273
V2,UG80803,0.000111535671653
V2,MUG24,5.17057889589e-07
V2,UG70705,4.42082433244e-05
V2,UG70106,0.000248871674583
V2,MRS0193,0.000536948972647
V2,UG30304,0.00115360381495
V2,UG80095,1.99795391422e-05
V2,UG80229,0.00970556403433
V2,MRS0377,0.000537107146866
V2,UG50229,0.000866997552689
V2,IR2,1.39959787591e-05
V2,UG10503,0.000106717829458
V2,MRS0614,0.0088198827086
V2,UG50465,0.00305293878777
V2,BK555,0.000105789706957
V2,WOS17,9.40576576577e-05
V2,MRS0660,4.32662959446e-05
V2,MRS0541,0.000164447419885
V2,IR49,0.000559289165537
V2,UG70349,2.90901572735e-05
V2,UG60838,0.000115390881739
V2,UG60300,0.0010952425495
V2,BK957,6.60189375979e-06
V2,MRS0133,2.78307254623e-06
V2,BK1051,2.21251381019e-05
V2,UG30674,1.53174469483e-06
V2,BK622,1.11876218905e-05
V2,IR36,0.000542698888914
V2,MRS0104,9.77111082374e-07
V2,MRS0167,0.000714009087875
V2,MRS0403,0.000662718400247
V2,UG60672,7.75264466054e-06
V2,MRS0100,0.000476684660248
V2,MRS0304,2.9484029484e-08
V2,UG80553,0.00267242837994
V2,BK1328,1.15709618905e-07
V2,UG50715,0.000154776054209
V2,MRS0593,0.000164645464402
V2,UG60382,0.000250077617061
V2,BK271,4.77365104548e-07
V2,IR19,0.000543197607556
V2,UG50654,9.86635019104e-06
V2,UG70730,1.32187204326e-06
V2,BK643,0.000155023884666
V2,UG10064,0.00864855754289
V2,UG70657,0.000109561431738
V2,BK416,0.000114589674265
V2,UG10362,0.00169952489648
V2,MRS0687,0.00197212950475
V2,UG70268,0.000181166233062
V2,MRS0486,0.00153680327366
V2,UG70220,0.0129988140684
V2,UG30486,3.61644873336e-05
V2,IR22,0.000580402889671
V2,UG10142,0.000435926787712
V2,MRS0206,0.000112234692894
V2,WOS22,1.7579986001e-06
V2,UG80262,0.00052097239792
V2,UG10035,8.04573182379e-05
V2,BK456,9.60223381276e-08
V2,MRS0566,9.0833447221e-05
V2,MRS0138,8.9967168671e-05
V2,UG60610,0.000111428809679
V2,UG10589,2.63427042339e-06
V2,MRS0224,6.40113798009e-08
V2,IR39,1.04591570088e-05
V2,IR21,6.65259957228e-06
V2,UG60139,0.000493452132226
V2,MUG27,1.35561877667e-06
V2,MUG19,4.28967428967e-07
V2,BK1066,3.84491930424e-06
V2,BK379,0.000111054772665
V2,BK710,1.64800589532e-05
V2,MRS0440,8.8993794257e-08
V2,BK745,2.41617913475e-05
V2,UG60244,0.00012215883784
V2,UG70594,0.00238355756329
V2,WOS9,0.0126978997155
V2,UG80757,0.0192079858503
V2,UG50348,0.000667431177543
V2,MUG3,0.000612080776931
V2,UG10089,0.00061514331007
V2,UG10666,0.000478990745588
V2,UG10424,9.60258057586e-05
V2,UG80239,0.000527996346437
V2,MRS0264,9.63831870177e-05
V2,MRS0379,5.76105565752e-05
V2,MRS0194,0.000727301756464
V2,UG60597,0.00204244417763
V2,UG30623,1.51187353162e-05
V2,MRS0491,3.73043015031e-05
V2,UG80200,6.60634470255e-05
V2,UG70773,0.00181582110042
V2,MRS0676,3.32827061682e-06
V2,UG60450,6.274522814e-07
V2,MRS0691,0.00751869785951
V2,UG30208,5.94934557199e-10
V2,UG80172,5.74355327942e-06
V2,BK765,3.07383744705e-05
V2,RN81,8.35941204362e-08
V2,WOS15,2.04966127652e-06
V2,UG30251,0.00192712038932
V2,BK959,0.00140569601553
V2,UG60349,7.83766079478e-05
V2,WOS3,2.63157894737e-08
V2,UG30421,1.57602065832e-05
V2,IR45,1.59707261143e-05
V2,MH19,5.41284076367e-05
V2,UG10781,0.000564866360965
V2,MUG6,1.69033078427e-07
V2,BK433,0.000123305004159
V2,MUG16,2.09346498201e-05
V2,UG80801,1.20981842742e-05
V2,UG50462,0.000435768537627
V2,UG10638,4.02963208908e-05
V2,UG80139,0.000456272725692
V2,UG60547,9.10728993238e-06
V2,BK1318,4.80194263147e-06
V2,UG30441,0.000992988771092
V2,MRS0690,4.82865327266e-06
V2,MRS0065,4.74634511967e-05
V2,UG30709,0.000977355074676
V2,MRS0582,1.10247643746e-06
V2,MRS0389,0.00887889239037
V2,BK661,1.90321537341e-05
V2,UG80090,0.00378133828338
V2,MRS0612,0.000116896610245
V2,UG50230,2.46279224292e-05
V2,UG10646,2.88944744495e-05
V2,MRS0327,1.3955209852e-05
V2,MRS0208,0.00163149583547
V2,UG60740,0.000100532591665
V2,UG80062,0.00377918140332
V2,BK912,1.13535452721e-05
V2,BK669,9.46847000511e-05
V2,BK550,0.000658874307636
V2,MRS0182,1.09734193201e-05
V2,UG10728,0.000112006820333
V2,MRS0098,0.00881466240618
V2,UG80548,1.31071285993e-05
V2,WOS32,7.44807965861e-07
V2,UG70278,0.000576670829817
V2,UG50824,0.00319641185663
V2,UG30499,3.64153627312e-07
V2,IR17,0.00349129907602
V2,UG80122,0.000233430184062
V2,UG10104,0.000122900667991
V2,UG50727,0.000516595541753
V2,UG80806,0.000801994033984
V2,BK958,7.74384087397e-07
V2,MRS0426,2.58435252383e-05
V2,MRS0302,0.000442986452056
V2,UG50646,5.28942028392e-07
V2,UG50037,0.00416011675937
V2,UG30639,5.03815843306e-05
V2,UG30577,5.57003617427e-05
V2,UG10255,0.000103027314731
V2,BK1313,5.02932694666e-05
V2,BK398,7.28138167958e-05
V2,UG50833,0.000367151504655
V2,MRS0064,3.86219666354e-05
V2,UG10740,0.000788590784665
V2,UG50844,0.000367202520854
V2,RN102,9.78425703661e-05
V2,MRS0179,0.000567742617588
V2,UG60507,0.000104072126422
V2,MRS0242,0.000643597804706
V2,UG10773,0.000117006047662
V2,UG80152,3.77152169452e-05
V2,UG80235,0.00011898131536
V2,MRS0421,0.00010657472892
V2,UG50641,0.000349061515112
V2,MRS0608,1.71934683961e-06
V2,UG70204,9.07589469502e-06
V2,IR4,8.30641037408e-06
V2,BK876,3.99062822216e-06
V2,MRS0093,2.31499704421e-05
V2,UG10147,0.000150692084908
V2,BK836,3.34527892295e-05
V2,BK1424,0.000240141978198
V2,WOS25,2.80689817532e-06
V2,BK672,0.000114358953155
V2,MRS0476,0.000512296202028
V2,MRS0502,0.0190298794107
V2,YA20,6.40113798009e-09
V2,BK516,5.09504720031e-08
V2,BK1053,0.00196720825665
V2,UG50356,2.53109830695e-05
V2,BK30,0.129502962977
V2,UG60201,0.000700053272172
V2,MUG22,1.91696721728e-07
V2,MRS0405,0.0129866577564
V2,BK1072,0.00760142395917
V2,BK410,1.29806970923e-05
V2,MUG33,6.40113798009e-09
V2,MRS0235,0.000110318425114
V2,UG10205,2.36132663754e-06
V2,UG60164,0.00105761349813
V2,MRS0332,7.73446284841e-07
V2,BK71,9.42995532466e-07
V2,UG60555,0.000435017410484
V2,UG50420,0.000118396023639
V2,UG70761,0.000467071682728
V2,UG30804,0.000920984591672
V2,MUG20,5.91511187044e-05
V2,UG70039,0.00367964684462
V2,UG60181,0.0116086856881
V2,UG70018,3.61558700945e-06
V2,T229,0.0071371974338
V2,BK1202,3.47694620801e-05
V2,MRS0180,7.60789959268e-08
V2,WOS20,4.95834180045e-08
V2,UG10694,0.012741774474
V2,BK258,2.85138237469e-05
V2,MRS0191,0.000278253972711
V2,UG70203,0.0145032588387
V2,BK802,0.0109289938098
V2,UG10449,0.00017488396733
V2,UG60481,0.00059075266572
V2,UG10640,0.000155751653268
V2,YA19,7.49823335981e-05
V2,MRS0204,0.00359002543123
V2,UG80593,9.86419033905e-05
V2,UG60326,9.81336972428e-05
V2,BK1037,2.13443791795e-08
V2,MRS0088,0.000201707611518
V2,UG60350,0.000536003165465
V2,UG60344,9.23778664764e-05
V2,WOS4,0.000541637915532
V2,BK169,8.70554765292e-09
V2,UG30661,0.000110272312127
V2,BK615,2.04909914516e-05
V2,IR23,1.04964916726e-05
V2,UG30629,4.4903527502e-05
V2,UG30680,0.000361922096541
V2,UG50698,0.000858502151628
V2,MRS0465,9.16255437334e-05
V2,UG30598,1.02001177916e-07
V2,BK419,0.000124735961576
V2,MUG34,4.26375907853e-05
V2,YA31,2.98442666864e-08
V2,UG70398,1.16591213935e-05
V2,UG10234,0.000197433710859
V2,BK130,9.2729302789e-05
V2,UG70596,0.000556102436528
V2,UG60552,0.000129767389406
V2,BK426,7.92340460762e-07
V2,UG80484,0.000676885230297
V2,BK1329,1.77116512753e-06
V2,MRS0037,9.54212149719e-05
V2,MRS0438,0.000687713042331
V2,UG60525,0.00114583622627
V2,MRS0412,0.0118671142426
V2,UG50613,0.000448578163879
V2,MRS0018,7.96340975288e-07
V2,MRS0540,0.00554865363222
V2,UG10350,0.000475416336591
V2,UG50622,0.000105410036922
V2,UG70307,0.000827168954787
V2,UG80080,9.74097233385e-05
V2,MH24,0.000107083310845
V2,MRS0497,0.00132164977065
V2,T507,0.00715936003101
V2,MRS0615,1.31801499436e-05
V2,BK1417,2.81549053436e-06
V2,UG70492,9.97627287649e-05
V2,IR25,0.000448557164641
V2,UG60759,0.00184664278441
V2,UG10509,0.000100485302079
V2,UG70623,0.00125247168987
V2,UG10243,0.000103488602006
V2,BK1030,4.70711770031e-06
V2,MRS0081,7.30454161255e-06
V2,UG50369,0.000340176105529
V2,MRS0555,2.53438933817e-07
V2,UG60335,0.00014206066637
V2,IR43,0.000542354626201
V2,UG50593,0.000182247486799
V2,BK186,7.98293926101e-06
V2,UG50691,9.47028724843e-05
V2,MUG10,2.25894219578e-06
V2,BK868,7.06564052815e-05
V2,UG70828,0.000701454781074
V2,BK467,2.3586889773e-06
V2,BK628,1.43106558061e-05
V2,BK46,0.000127259847339
V2,UG60519,1.92283106099e-06
V2,UG80290,6.7910527495e-07
V2,WOS19,1.42247510669e-08
V2,MRS0169,0.000106308730397
V2,BK1316,2.36982874466e-06
V2,BK476,1.31922748398e-05
V2,MRS0328,0.00200551809366
V2,MRS0129,0.00212388646408
V2,MRS0584,2.32607534533e-07
V2,BK517,1.85776755399e-06
V2,UG50354,3.58005669106e-05
V2,UG30814,0.000584577891018
V2,MRS0279,0.000479920121411
V2,UG10641,0.000321663843485
V2,UG70258,2.4672471505e-05
V2,T288,5.02818194134e-05
V2,MRS0645,2.8880200558e-05
V2,UG50146,7.08961531345e-06
V2,IR7,1.54314965341e-05
V2,MRS0357,0.0078015806826
V2,BK800,2.75796005537e-05
V2,BK774,9.34596163649e-05
V2,BK556,8.94950232279e-05
V2,BK1039,7.66472672532e-06
V2,UG80795,0.00036951662914
V2,MRS0230,0.000116933289847
V2,WOS30,6.14137822033e-06
V2,UG50504,0.000104503121244
V2,UG60238,0.00566946830692
V2,IR11,0.000553436487677
V2,MH9,0.00010321247067
V2,BK595,3.77311522048e-05
V2,BK860,0.000101504521936
V2,IR33,0.00722333650836
V2,UG80029,0.000616791421013
V2,BK112,9.35474332067e-05
V2,MRS0109,2.68238162975e-08
V2,UG80486,0.000347730312919
V2,UG70715,0.0201213884648
V2,BK448,9.51438889309e-05
V2,RN69,0.000104371148811
V2,MRS0436,0.000116564623854
V2,UG80502,0.000462694375287
V2,T1097,0.00122598356575
V2,UG30700,0.00054333837893
V2,UG10200,1.0362447741e-05
V2,BK707,9.83346464215e-05
